Date,Quantity,Sales_Amount,Profit,Promotions,Holiday_Flag,day_of_week,day_of_month,week_of_year,month,quarter,is_weekend,days_since_start,quantity_lag_1,sales_lag_1,quantity_lag_7,sales_lag_7,quantity_lag_14,sales_lag_14,quantity_lag_28,sales_lag_28,quantity_rolling_mean_7,quantity_rolling_std_7,sales_rolling_mean_7,quantity_rolling_mean_14,quantity_rolling_std_14,sales_rolling_mean_14,quantity_rolling_mean_28,quantity_rolling_std_28,sales_rolling_mean_28
2019-01-17,3983,13682781.897051148,4193891.083426012,0,0,3,17,3,1,1,0,381,3860.0,13330146.465248648,3906.0,13532828.952334903,3874.0,13320184.357810616,3656.0,12739943.83491398,4036.0,216.6887168266952,13918352.739433067,4010.214285714286,216.16381913562583,13804957.066092025,3978.6071428571427,220.32624619393064,13698603.737174328
2019-01-18,3963,13842220.660526752,4215695.602450613,0,0,4,18,3,1,1,0,382,3983.0,13682781.897051148,3882.0,13330599.33994576,3857.0,13260228.179986564,3867.0,13349791.97124028,4047.0,210.86567604362045,13939774.588678245,4018.0,212.81736482071568,13830856.89032349,3990.285714285714,211.06464818696998,13732276.5251078
2019-01-19,4538,15584907.562479315,4770467.222666128,0,0,5,19,3,1,1,1,383,3963.0,13842220.660526752,4337.0,14973837.17607426,4267.0,14757860.472397724,4204.0,14438010.013067355,4058.5714285714284,202.3527095139051,14012863.348761244,4025.5714285714284,208.49044039539686,13872427.781790646,3993.714285714286,209.7635100744022,13749863.264010888
2019-01-20,4455,15618656.71166134,4807023.096380613,0,0,6,20,3,1,1,1,384,4538.0,15584907.562479315,4361.0,15094936.882129336,4364.0,15002686.283573942,4247.0,14451890.715498315,4087.285714285714,255.68125618023848,14100159.118247682,4044.9285714285716,242.44538299639044,13931502.573939333,4005.6428571428573,230.62414737945582,13790823.8907756
2019-01-21,3954,13714142.400525376,4218582.539975382,0,0,0,21,4,1,1,0,385,4455.0,15618656.71166134,3961.0,13613971.093782026,3799.0,12893963.664032066,3783.0,13103308.382565891,4100.714285714285,274.2472815336033,14174976.236752253,4051.4285714285716,252.66235124423744,13975500.46165986,4013.0714285714284,241.7670946227621,13832494.10492428
2019-01-22,4066,14138650.547157597,4340481.444571115,0,0,1,22,4,1,1,0,386,3954.0,13714142.400525376,3945.0,13552149.266516536,3889.0,13319984.102701604,4043.0,13859313.086696496,4099.714285714285,274.85372733250585,14189286.423429875,4062.5,243.99771436508837,14034084.657123668,4019.1785714285716,237.8684749513161,13854309.605565691
2019-01-23,4023,13878522.846893003,4244749.327146257,0,0,2,23,4,1,1,0,387,4066.0,14138650.547157597,3860.0,13330146.465248648,3841.0,13286022.68875435,3763.0,13058042.13980676,4117.0,267.20029940103007,14273072.320664313,4075.1428571428573,238.84750756106803,14092560.831727667,4020.0,237.9934639625475,13864285.943439301
2019-01-24,4036,13862350.512915106,4234714.246618693,0,0,3,24,4,1,1,0,388,4023.0,13878522.846893003,3983.0,13682781.897051148,3906.0,13532828.952334903,3821.0,13205899.32666653,4140.285714285715,247.44273026683373,14351411.803756362,4088.1428571428573,229.9089643057321,14134882.271594714,4029.285714285714,232.60598653849914,13893588.82583524
2019-01-25,4061,14058622.27604317,4335347.4766847575,0,0,4,25,4,1,1,0,389,4036.0,13862350.512915106,3963.0,13842220.660526752,3882.0,13330599.33994576,3792.0,13176721.989256324,4147.857142857143,242.5911708831888,14377064.463165497,4097.428571428572,224.54936558008814,14158419.525921872,4036.964285714286,228.99627720456155,13917033.511058403
2019-01-26,5007,17298069.475527354,5315268.304395772,0,1,5,26,4,1,1,1,390,4061.0,14058622.27604317,4538.0,15584907.562479315,4337.0,14973837.17607426,4301.0,14650189.97201895,4161.857142857143,232.77415991430385,14407978.979667844,4110.214285714285,216.2833535226219,14210421.164214546,4046.5714285714284,223.92515756493185,13948529.949872216
2019-01-27,4601,15950399.709341845,4932234.226354348,0,0,6,27,4,1,1,1,391,5007.0,17298069.475527354,4455.0,15618656.71166134,4361.0,15094936.882129336,4324.0,14846800.830878263,4228.857142857143,380.013784211148,14652716.395817563,4158.071428571428,319.7172944206344,14376437.757032622,4071.785714285714,285.04286320207535,14043097.074997518
2019-01-28,4059,14007517.427196415,4302648.202890038,0,0,0,28,5,1,1,0,392,4601.0,15950399.709341845,3954.0,13714142.400525376,3961.0,13613971.093782026,3788.0,13146582.030400114,4249.714285714285,398.07190066021855,14700108.252629062,4175.214285714285,337.38135887847085,14437542.244690659,4081.6785714285716,298.604786939312,14082511.320656931
2019-01-29,4127,14165385.612984406,4364297.308363594,0,0,1,29,5,1,1,0,393,4059.0,14007517.427196415,4066.0,14138650.547157597,3945.0,13552149.266516536,3824.0,13145346.38256304,4264.714285714285,386.8930576984278,14742018.970724927,4182.214285714285,333.5903011344772,14465652.6970774,4091.3571428571427,293.07402860606624,14113259.013399657
2019-01-30,4120,14289415.446944112,4392999.014174929,0,0,2,30,5,1,1,0,394,4127.0,14165385.612984406,4023.0,13878522.846893003,3860.0,13330146.465248648,3845.0,13119665.040020589,4273.428571428572,382.33138206833956,14745838.265843043,4195.214285714285,327.11846326826486,14509455.293253675,4102.178571428572,288.39312849104016,14149688.985914705
2019-01-31,4077,14155699.088438822,4357608.778450769,0,0,3,31,5,1,1,0,395,4120.0,14289415.446944112,4036.0,13862350.512915106,3983.0,13682781.897051148,3874.0,13320184.357810616,4287.285714285715,373.3955517882332,14804537.208707485,4213.785714285715,313.72996192743705,14577974.506231923,4112.0,283.9589172163284,14191465.786161974
2019-02-01,4103,13996256.238424843,4310139.781936756,0,0,4,1,5,2,1,0,396,4077.0,14155699.088438822,4061.0,14058622.27604317,3963.0,13842220.660526752,3857.0,13260228.179986564,4293.142857142857,369.09367761740907,14846444.148068016,4220.5,309.38667615884407,14611754.30561676,4119.25,280.22419926168897,14221305.597970124
2019-02-02,4657,16030751.868423143,4944957.10368791,0,0,5,2,5,2,1,1,397,4103.0,13996256.238424843,5007.0,17298069.475527354,4538.0,15584907.562479315,4267.0,14757860.472397724,4299.142857142857,365.0097846046651,14837534.714122543,4230.5,302.6118992017062,14622756.846895194,4128.035714285715,275.5142642194096,14247592.314342918
2019-02-03,4594,15910437.12736288,4928792.7964312965,0,0,6,3,5,2,1,1,398,4657.0,16030751.868423143,4601.0,15950399.709341845,4455.0,15618656.71166134,4364.0,15002686.283573942,4249.142857142857,261.0532695137339,14656489.341679083,4239.0,313.39284759400454,14654602.868748324,4141.964285714285,292.1553977852013,14293052.721343828
2019-02-04,4130,14273605.572250413,4394433.11695822,0,0,0,4,6,2,1,0,399,4594.0,15910437.12736288,4059.0,14007517.427196415,3954.0,13714142.400525376,3799.0,12893963.664032066,4248.142857142857,259.4895171751841,14650780.401396375,4248.928571428572,322.82228125506964,14675444.32701272,4150.178571428572,301.7066337639024,14325472.394336293
2019-02-05,4122,14420638.095018646,4459026.36473988,0,0,1,5,6,2,1,0,400,4130.0,14273605.572250413,4127.0,14165385.612984406,4066.0,14138650.547157597,3889.0,13319984.102701604,4258.285714285715,252.14791577281022,14688792.993546946,4261.5,313.7531489268919,14715405.982135937,4162.0,293.81866415769093,14374745.319629801
2019-02-06,4216,14653173.810262011,4529537.741621316,0,0,2,6,6,2,1,0,401,4122.0,14420638.095018646,4120.0,14289415.446944112,4023.0,13878522.846893003,3841.0,13286022.68875435,4257.571428571428,252.58850405541645,14725257.63383755,4265.5,311.417293625824,14735547.949840296,4170.321428571428,289.06145105630213,14414054.390783982
2019-02-07,4129,14254651.273341889,4380530.424914634,0,0,3,7,6,2,1,0,402,4216.0,14653173.810262011,4077.0,14155699.088438822,4036.0,13862350.512915106,3906.0,13532828.952334903,4271.285714285715,246.40462271483256,14777223.114311537,4279.285714285715,304.0410975690473,14790880.161509512,4183.714285714285,281.83510507924456,14462881.216552112
2019-02-08,4178,14319710.355519176,4416611.851130222,0,0,4,8,6,2,1,0,403,4129.0,14254651.273341889,4103.0,13996256.238424843,4061.0,14058622.27604317,3882.0,13330599.33994576,4278.714285714285,240.27880631030635,14791359.140726263,4285.928571428572,299.29570257927105,14818901.64439714,4191.678571428572,276.80251732577483,14488660.585159505
2019-02-09,4738,16218877.734880527,4961563.305409637,0,0,5,9,6,2,1,1,404,4178.0,14319710.355519176,4657.0,16030751.868423143,5007.0,17298069.475527354,4337.0,14973837.17607426,4289.428571428572,232.68996335815626,14837566.871739736,4294.285714285715,294.1207048322013,14837550.79293114,4202.25,270.10884294491217,14523985.978572842
2019-02-10,4640,15846574.64522474,4844312.145794065,0,0,6,10,6,2,1,1,405,4738.0,16218877.734880527,4594.0,15910437.12736288,4601.0,15950399.709341845,4361.0,15094936.882129336,4301.0,254.9633960656598,14864441.995519364,4275.071428571428,249.35963040301291,14760465.668599222,4216.571428571428,287.58347304435983,14568451.712815924
2019-02-11,4098,14018414.018217718,4331570.103148849,0,0,0,11,7,2,1,0,406,4640.0,15846574.64522474,4130.0,14273605.572250413,4059.0,14007517.427196415,3961.0,13613971.093782026,4307.571428571428,264.19932951142584,14855318.783785343,4277.857142857143,253.4648684935281,14753049.592590857,4226.535714285715,297.4376351866031,14595295.91864076
2019-02-12,4250,14672113.05077864,4512477.748074909,0,0,1,12,7,2,1,0,407,4098.0,14018414.018217718,4122.0,14420638.095018646,4127.0,14165385.612984406,3945.0,13552149.266516536,4303.0,268.032958172438,14818862.847494958,4280.642857142857,251.07755686329568,14753827.92052095,4231.428571428572,294.0149188166723,14609740.308799176
2019-02-13,4246,14639245.350267855,4500671.742093621,0,0,2,13,7,2,1,0,408,4250.0,14672113.05077864,4216.0,14653173.810262011,4120.0,14289415.446944112,3860.0,13330146.465248648,4321.285714285715,257.79753960923057,14854787.841174958,4289.428571428572,247.41298836800925,14790022.737506256,4242.321428571428,288.6103426666856,14649739.015379965
2019-02-14,4192,14380821.348727323,4426808.918447616,0,0,3,14,7,2,1,0,409,4246.0,14639245.350267855,4129.0,14254651.273341889,4077.0,14155699.088438822,3983.0,13682781.897051148,4325.571428571428,255.9986049069157,14852798.061175793,4298.428571428572,243.0285561840027,14815010.587743666,4256.107142857143,278.72146448005475,14696492.546987796
2019-02-15,4145,14240167.76457974,4385647.849755629,0,0,4,15,7,2,1,0,410,4192.0,14380821.348727323,4178.0,14319710.355519176,4103.0,13996256.238424843,3963.0,13842220.660526752,4334.571428571428,248.94635107646627,14870822.357659426,4306.642857142857,236.83314708976312,14831090.749192843,4263.571428571428,273.89338674306987,14721422.527404802
2019-02-16,4791,16705338.06558928,5104884.308474406,0,0,5,16,7,2,1,1,411,4145.0,14240167.76457974,4738.0,16218877.734880527,4657.0,16030751.868423143,4538.0,15584907.562479315,4329.857142857143,252.68981549944647,14859459.130382363,4309.642857142857,234.30768960193177,14848513.00106105,4270.071428571428,268.60461491463735,14735634.923978122
2019-02-17,4738,16473088.78237303,5092280.839691416,0,0,6,17,7,2,1,1,412,4791.0,16705338.06558928,4640.0,15846574.64522474,4594.0,15910437.12736288,4455.0,15618656.71166134,4337.428571428572,267.3274254186313,14928953.463340757,4319.214285714285,251.6814771374081,14896697.72943006,4279.107142857143,281.87879445234285,14775650.299089191
2019-02-18,4387,15171615.703750692,4689652.908514098,0,0,0,18,8,2,1,0,413,4738.0,16473088.78237303,4098.0,14018414.018217718,4130.0,14273605.572250413,3954.0,13714142.400525376,4351.428571428572,287.61076541213475,15018455.48293337,4329.5,266.2935771489258,14936887.133359358,4289.214285714285,293.2630417222957,14806165.73018604
2019-02-19,4237,14804191.917312764,4551742.576924793,0,0,1,19,8,2,1,0,414,4387.0,15171615.703750692,4250.0,14672113.05077864,4122.0,14420638.095018646,4066.0,14138650.547157597,4392.714285714285,265.0243474888802,15183198.580866652,4347.857142857143,260.27318699423006,15001030.714180803,4304.678571428572,286.2648415782327,14858218.34815837
2019-02-20,4294,14916106.41200224,4575879.769868142,0,0,2,20,8,2,1,0,415,4237.0,14804191.917312764,4246.0,14639245.350267855,4216.0,14653173.810262011,4023.0,13878522.846893003,4390.857142857143,266.23387498678323,15202066.990371525,4356.071428571428,254.34394166038666,15028427.415773243,4310.785714285715,282.78723282287706,14881987.682806771
2019-02-21,4256,14837409.455703031,4571901.613713911,0,0,3,21,8,2,1,0,416,4294.0,14916106.41200224,4192.0,14380821.348727323,4129.0,14254651.273341889,4036.0,13862350.512915106,4397.714285714285,262.4726743146927,15241618.570619294,4361.642857142857,251.8820258475313,15047208.315897543,4320.464285714285,277.15425336575856,14919044.238703528
2019-02-22,4449,15261226.851931475,4693057.392343784,0,0,4,22,8,2,1,0,417,4256.0,14837409.455703031,4145.0,14240167.76457974,4178.0,14319710.355519176,4061.0,14058622.27604317,4406.857142857143,255.12443275875856,15306845.443044396,4370.714285714285,245.05334696172645,15088833.900351912,4328.321428571428,271.85903939650075,14953867.772374524
2019-02-23,4777,16610530.44973126,5137673.306554925,0,0,5,23,8,2,1,1,418,4449.0,15261226.851931475,4791.0,16705338.06558928,4738.0,16218877.734880527,5007.0,17298069.475527354,4450.285714285715,227.49924123369587,15452711.026951788,4390.071428571428,239.29526797395414,15156085.078667074,4342.178571428572,267.58343158189655,14996817.935799109
2019-02-24,4788,16656546.89990263,5149886.819919462,0,0,6,24,8,2,1,1,419,4777.0,16610530.44973126,4738.0,16473088.78237303,4640.0,15846574.64522474,4601.0,15950399.709341845,4448.285714285715,224.03996242167895,15439167.081829214,4392.857142857143,243.84101287609678,15184060.272584986,4333.964285714285,249.32627472820036,14972262.970592102
2019-02-25,4296,14826675.478875482,4529401.085006659,0,0,0,25,9,2,1,0,420,4788.0,16656546.89990263,4387.0,15171615.703750692,4098.0,14018414.018217718,4059.0,14007517.427196415,4455.428571428572,235.32874675147877,15465375.384333443,4403.428571428572,258.16712365493964,15241915.433633406,4340.642857142857,259.0587255438889,14997482.513112132
2019-02-26,4334,14981413.859692317,4600198.060878308,0,0,1,26,9,2,1,0,421,4296.0,14826675.478875482,4237.0,14804191.917312764,4250.0,14672113.05077864,4127.0,14165385.612984406,4442.428571428572,242.15343424012838,15416098.209351268,4417.571428571428,245.2482931127683,15299648.395108962,4349.107142857143,253.3240260403911,15026738.157814955
2019-02-27,4490,15461484.918789595,4768269.899219295,0,0,2,27,9,2,1,0,422,4334.0,14981413.859692317,4294.0,14916106.41200224,4246.0,14639245.350267855,4120.0,14289415.446944112,4456.285714285715,230.95505644008037,15441415.629691204,4423.571428571428,241.83710801526675,15321741.310031366,4356.5,249.59515368039746,15055882.02376881
2019-02-28,4417,15250055.843022032,4685163.044812377,0,0,3,28,9,2,1,0,423,4490.0,15461484.918789595,4256.0,14837409.455703031,4192.0,14380821.348727323,4077.0,14155699.088438822,4484.285714285715,219.6032136116735,15519326.844946543,4441.0,236.79527022303643,15380472.707782919,4369.714285714285,246.3842012044907,15097741.647763293
2019-03-01,5204,16193309.026497168,3674343.969237759,400,0,4,1,9,3,1,0,424,4417.0,15250055.843022032,4449.0,15261226.851931475,4145.0,14240167.76457974,4103.0,13996256.238424843,4507.285714285715,199.19146089941003,15578276.328849256,4457.071428571428,225.9841601956681,15442560.885946827,4381.857142857143,239.71166542261298,15136825.817569835
2019-03-02,5829,18012043.81581896,4075966.867473421,400,0,5,2,9,3,1,1,425,5204.0,16193309.026497168,4777.0,16610530.44973126,4791.0,16705338.06558928,4657.0,16030751.868423143,4615.142857142857,326.25267742014563,15711430.925215783,4532.714285714285,283.4272199542401,15582070.976083785,4421.178571428572,279.30668840984805,15215291.988572419
2019-03-03,5880,18123768.62796876,4131352.1188614727,400,0,6,3,9,3,1,1,426,5829.0,18012043.81581896,4788.0,16656546.89990263,4738.0,16473088.78237303,4594.0,15910437.12736288,4765.428571428572,566.8326787635758,15911647.120371168,4606.857142857143,445.57548909642264,15675407.101100191,4463.035714285715,384.1114307982003,15286052.415265126
2019-03-04,5194,16120582.232053846,3670637.899531842,400,0,0,4,10,3,1,0,427,5880.0,18123768.62796876,4296.0,14826675.478875482,4387.0,15171615.703750692,4130.0,14273605.572250413,4921.428571428572,707.0129317871721,16121250.224380616,4688.428571428572,561.0105873518595,15793312.804357028,4508.964285714285,468.0612085759125,15365099.968858192
2019-03-05,5194,16166449.480232634,3756717.7282800223,400,0,1,5,10,3,1,0,428,5194.0,16120582.232053846,4334.0,14981413.859692317,4237.0,14804191.917312764,4122.0,14420638.095018646,5049.714285714285,654.1072068822097,16306094.046263238,4746.071428571428,569.0581238780861,15861096.127807256,4546.964285714285,479.21320408931075,15431063.42099403
2019-03-06,5369,16638419.697786342,3736602.021916487,400,0,2,6,10,3,1,0,429,5194.0,16166449.480232634,4490.0,15461484.918789595,4294.0,14916106.41200224,4216.0,14653173.810262011,5172.571428571428,573.0113021406831,16475384.84919757,4814.428571428572,560.6192612138425,15958400.239444388,4585.25,486.7671604766662,15493413.827608814
2019-03-07,5257,16249047.990107557,3635750.221201216,400,0,3,7,10,3,1,0,430,5369.0,16638419.697786342,4417.0,15250055.843022032,4256.0,14837409.455703031,4129.0,14254651.273341889,5298.142857142857,488.5957526665777,16643518.38905425,4891.214285714285,557.4654426780352,16081422.617000397,4626.428571428572,502.8762036430773,15564315.466448972
2019-03-08,4395,15156260.140561668,4675105.848705676,0,0,4,8,10,3,1,0,431,5257.0,16249047.990107557,5204.0,16193309.026497168,4449.0,15261226.851931475,4178.0,14319710.355519176,5418.142857142857,304.6404594334454,16786231.55292361,4962.714285714285,533.4006184662868,16182253.940886432,4666.714285714285,506.71870033563823,15635543.920619173
2019-03-09,5044,17572243.091510624,5379736.26256102,0,0,5,9,10,3,1,1,432,4395.0,15156260.140561668,5829.0,18012043.81581896,4777.0,16610530.44973126,4738.0,16218877.734880527,5302.571428571428,494.01445901339343,16638081.71207568,4958.857142857143,537.580027265042,16174756.318645732,4674.464285714285,500.5896139955449,15665420.698656406
